Unnamed: 0,Unnamed: 0.1.1,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
61,61,26/1/2021,12:15:13:902,284.71,31.77,432.72,0.5529999999999999,943.847,430.1744721423357,286.21
62,62,26/1/2021,12:15:14:11,285.71,31.71,417.72,0.5529999999999999,943.847,430.110996733368,286.21
63,63,26/1/2021,12:15:14:121,285.21,31.67,414.72,0.5529999999999999,943.847,430.04855827987615,286.21
64,64,26/1/2021,12:15:14:292,285.21,31.75,414.12,0.5529999999999999,943.847,429.98716020110487,286.21
65,65,26/1/2021,12:15:14:339,285.21,31.77,428.42,0.5539999999999999,943.847,429.92680528942424,286.21
66,66,26/1/2021,12:15:14:449,284.71,31.71,450.12,0.5529999999999999,943.847,429.8674958617949,286.21
67,67,26/1/2021,12:15:14:558,286.61,31.77,424.42,0.5529999999999999,943.847,429.80923419762877,286.21
68,68,26/1/2021,12:15:14:668,284.71,31.71,452.22,0.5529999999999999,943.847,429.75202288531585,286.21
69,69,26/1/2021,12:15:14:777,285.71,31.71,423.22,0.5529999999999999,943.997,429.6958649145269,286.21
70,70,26/1/2021,12:15:14:886,284.71,31.77,417.72,0.5529999999999999,943.847,429.6407635689969,286.21
71,71,26/1/2021,12:15:15:26,284.71,31.73,418.62,0.5529999999999999,943.847,429.58672209243736,286.21
72,72,26/1/2021,12:15:15:105,286.21,31.67,414.12,0.5529999999999999,943.847,429.53374331597917,286.21
73,73,26/1/2021,12:15:15:276,286.21,31.71,415.32,0.5529999999999999,943.847,429.481829469047,286.21
74,74,26/1/2021,12:15:15:323,286.21,31.71,415.32,0.5529999999999999,943.847,429.4309821078941,286.21
75,75,26/1/2021,12:15:15:433,285.21,31.71,431.52,0.5529999999999999,943.847,429.38120213751847,286.21
76,76,26/1/2021,12:15:15:542,285.21,31.73,434.52,0.5529999999999999,943.847,429.3324900234643,286.21
77,77,26/1/2021,12:15:15:652,287.61,31.69,444.92,0.5529999999999999,943.847,429.28484616554164,286.21
78,78,26/1/2021,12:15:15:761,285.21,31.75,437.62,0.5529999999999999,943.847,429.2382712601217,286.21
79,79,26/1/2021,12:15:15:871,285.21,31.71,449.52,0.5529999999999999,943.847,429.1927665277637,286.21
80,80,26/1/2021,12:15:16:11,285.21,31.69,414.72,0.5529999999999999,943.847,429.14833375730285,286.21
81,81,26/1/2021,12:15:16:90,285.21,31.65,414.42,0.5529999999999999,943.847,429.10497504100715,286.21
82,82,26/1/2021,12:15:16:199,284.71,31.61,416.22,0.5529999999999999,943.847,429.0626922607302,286.21
83,83,26/1/2021,12:15:16:308,286.61,31.73,418.02,0.5539999999999999,943.847,429.021486720924,286.21
84,84,26/1/2021,12:15:16:418,285.71,31.75,430.52,0.5539999999999999,943.847,428.9813591338138,286.21
85,85,26/1/2021,12:15:16:527,285.71,31.77,417.12,0.5539999999999999,943.847,428.9423097883123,286.21
86,86,26/1/2021,12:15:16:636,285.21,31.67,416.82,0.5529999999999999,943.847,428.9043386445037,286.21
87,87,26/1/2021,12:15:16:761,285.21,31.69,431.22,0.5529999999999999,943.847,428.8674452882323,286.21
88,88,26/1/2021,12:15:16:855,284.71,31.77,430.52,0.5529999999999999,943.847,428.8316289759992,286.21
89,89,26/1/2021,12:15:17:27,285.71,31.65,431.82,0.5529999999999999,943.847,428.7968888528378,286.21
90,90,26/1/2021,12:15:17:74,285.21,31.75,430.82,0.5529999999999999,943.847,428.763224130185,286.21
91,91,26/1/2021,12:15:17:183,285.21,31.65,416.52,0.5529999999999999,943.847,428.73063409096886,286.21
92,92,26/1/2021,12:15:17:292,285.21,31.77,416.82,0.5529999999999999,943.847,428.6991179117768,286.21
93,93,26/1/2021,12:15:17:402,285.21,31.73,427.52,0.5529999999999999,943.847,428.6686744290304,286.21
94,94,26/1/2021,12:15:17:511,285.21,31.77,419.92,0.5529999999999999,943.847,428.63930207538016,286.21
95,95,26/1/2021,12:15:17:620,285.21,31.71,422.62,0.5529999999999999,943.847,428.6109989531205,286.21
96,96,26/1/2021,12:15:17:776,285.21,31.69,414.42,0.5529999999999999,943.847,428.5837628359412,286.21
97,97,26/1/2021,12:15:17:839,285.21,31.67,414.42,0.5529999999999999,943.847,428.5575910587538,286.21
98,98,26/1/2021,12:15:17:948,285.71,31.69,451.02,0.552,943.847,428.53248049014036,286.21
99,99,26/1/2021,12:15:18:58,284.71,31.75,421.42,0.5529999999999999,943.847,428.5084278001081,286.21
100,100,26/1/2021,12:15:18:167,285.21,31.77,454.02,0.5529999999999999,943.847,428.4854298473485,286.21
101,101,26/1/2021,12:15:18:276,284.71,31.67,417.72,0.5529999999999999,943.847,428.4634838737396,286.21
102,102,26/1/2021,12:15:18:386,285.71,31.73,420.52,0.5529999999999999,943.847,428.4425874175767,286.21
103,103,26/1/2021,12:15:18:511,285.21,31.71,423.22,0.5529999999999999,943.847,428.4227379977797,286.21
