,Unnamed: 0,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Pressure_tmp
975,975,10/3/2021,10:35:51:117,348.22,30.69,508.73,0.547,929.846,306.22
976,976,10/3/2021,10:35:51:180,348.72,30.65,470.52,0.547,929.846,306.22
977,977,10/3/2021,10:35:51:289,348.72,30.67,472.72,0.547,929.646,306.22
978,978,10/3/2021,10:35:51:398,348.72,30.67,474.22,0.547,929.846,306.22
979,979,10/3/2021,10:35:51:508,348.72,30.65,473.62,0.547,929.846,306.22
980,980,10/3/2021,10:35:51:617,348.72,30.69,473.92,0.547,929.846,306.22
981,981,10/3/2021,10:35:51:727,349.62,30.63,512.63,0.547,929.646,306.22
982,982,10/3/2021,10:35:51:851,349.22,30.69,490.72,0.547,929.846,306.22
983,983,10/3/2021,10:35:51:945,348.72,30.65,508.43,0.547,929.646,306.22
984,984,10/3/2021,10:35:52:101,348.72,30.65,472.12,0.547,929.846,306.22
985,985,10/3/2021,10:35:52:164,348.72,30.65,473.92,0.547,929.846,306.22
986,986,10/3/2021,10:35:52:278,348.72,30.63,475.42,0.547,929.846,306.22
987,987,10/3/2021,10:35:52:387,349.22,30.65,474.82,0.547,929.846,306.22
988,988,10/3/2021,10:35:52:497,348.72,30.73,476.92,0.547,929.846,306.22
989,989,10/3/2021,10:35:52:606,348.72,30.67,493.42,0.547,929.646,306.22
990,990,10/3/2021,10:35:52:716,348.22,30.73,479.12,0.547,929.846,306.22
991,991,10/3/2021,10:35:52:872,347.72,30.65,473.62,0.547,929.846,306.22
992,992,10/3/2021,10:35:52:934,347.72,30.65,487.62,0.547,929.846,306.22
993,993,10/3/2021,10:35:53:44,348.22,30.69,515.73,0.547,929.646,306.22
994,994,10/3/2021,10:35:53:153,348.22,30.57,496.82,0.547,929.846,306.22
995,995,10/3/2021,10:35:53:262,348.72,30.71,489.82,0.547,929.846,306.22
996,996,10/3/2021,10:35:53:371,347.72,30.61,479.72,0.547,929.846,306.22
997,997,10/3/2021,10:35:53:481,348.22,30.73,483.72,0.547,929.846,306.22
998,998,10/3/2021,10:35:53:621,348.72,30.63,483.72,0.547,929.846,306.22
999,999,10/3/2021,10:35:53:700,347.72,30.63,490.42,0.547,929.846,306.22
1000,1000,10/3/2021,10:35:53:871,347.22,30.63,495.92,0.5479999999999999,929.846,306.22
1001,1001,10/3/2021,10:35:53:919,347.72,30.63,474.82,0.547,929.846,306.22
1002,1002,10/3/2021,10:35:54:28,348.22,30.73,513.33,0.547,929.646,306.22
1003,1003,10/3/2021,10:35:54:137,348.72,30.65,489.12,0.5479999999999999,929.646,306.22
1004,1004,10/3/2021,10:35:54:247,347.72,30.65,513.03,0.547,929.646,306.22
1005,1005,10/3/2021,10:35:54:356,348.22,30.77,484.92,0.5479999999999999,929.846,306.22
1006,1006,10/3/2021,10:35:54:465,348.72,30.67,488.82,0.547,929.646,306.22
1007,1007,10/3/2021,10:35:54:606,346.72,30.73,493.42,0.547,929.846,306.22
1008,1008,10/3/2021,10:35:54:684,347.72,30.71,496.82,0.547,929.846,306.22
1009,1009,10/3/2021,10:35:54:793,347.72,30.65,498.32,0.547,929.846,306.22
1010,1010,10/3/2021,10:35:54:902,347.22,30.69,480.32,0.547,929.846,306.22
1011,1011,10/3/2021,10:35:55:12,347.72,30.69,495.22,0.547,929.846,306.22
1012,1012,10/3/2021,10:35:55:121,348.22,30.61,499.52,0.547,929.646,306.22
1013,1013,10/3/2021,10:35:55:231,348.22,30.59,496.82,0.547,929.846,306.22
1014,1014,10/3/2021,10:35:55:355,346.72,30.63,478.22,0.5479999999999999,929.846,306.22
1015,1015,10/3/2021,10:35:55:449,346.72,30.77,497.42,0.5479999999999999,929.846,306.22
1016,1016,10/3/2021,10:35:55:621,347.22,30.73,501.43,0.547,929.846,306.22
1017,1017,10/3/2021,10:35:55:668,346.72,30.67,499.22,0.5479999999999999,929.846,306.22
1018,1018,10/3/2021,10:35:55:777,347.22,30.63,480.92,0.5479999999999999,929.846,306.22
1019,1019,10/3/2021,10:35:55:887,348.22,30.63,500.73,0.547,929.846,306.22
1020,1020,10/3/2021,10:35:55:996,347.22,30.63,500.73,0.547,929.846,306.22
1021,1021,10/3/2021,10:35:56:105,347.72,30.69,484.32,0.5479999999999999,929.846,306.22
1022,1022,10/3/2021,10:35:56:215,347.22,30.69,488.22,0.547,929.846,306.22
1023,1023,10/3/2021,10:35:56:355,346.72,30.69,498.62,0.547,929.846,306.22
1024,1024,10/3/2021,10:35:56:434,347.72,30.71,484.62,0.547,929.846,306.22
1025,1025,10/3/2021,10:35:56:543,346.22,30.75,520.63,0.547,929.846,306.22
1026,1026,10/3/2021,10:35:56:652,346.72,30.73,496.22,0.547,929.846,306.22
1027,1027,10/3/2021,10:35:56:762,346.72,30.69,501.43,0.547,929.846,306.22
1028,1028,10/3/2021,10:35:56:871,346.22,30.67,501.73,0.5479999999999999,929.846,306.22
1029,1029,10/3/2021,10:35:56:981,348.22,30.69,501.43,0.547,929.846,306.22
1030,1030,10/3/2021,10:35:57:121,346.72,30.67,501.43,0.547,929.646,306.22
1031,1031,10/3/2021,10:35:57:199,346.72,30.71,498.02,0.547,929.846,306.22
1032,1032,10/3/2021,10:35:57:355,346.72,30.61,482.42,0.5479999999999999,929.846,306.22
1033,1033,10/3/2021,10:35:57:418,347.22,30.61,504.73,0.5479999999999999,929.846,306.22
1034,1034,10/3/2021,10:35:57:527,346.72,30.65,498.32,0.547,929.846,306.22
1035,1035,10/3/2021,10:35:57:636,346.72,30.63,497.72,0.547,929.846,306.22
