Unnamed: 0,Unnamed: 0.1.1,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
3374,3374,26/1/2021,12:8:57:231,285.71,31.71,432.72,0.5539999999999999,943.847,431.3651283012657,286.21
3375,3375,26/1/2021,12:8:57:341,284.71,31.77,433.02,0.5539999999999999,943.847,431.4696024880316,285.21
3376,3376,26/1/2021,12:8:57:450,285.21,31.73,453.72,0.5529999999999999,943.847,431.57472571076113,285.71
3377,3377,26/1/2021,12:8:57:559,284.71,31.67,436.62,0.5529999999999999,943.847,431.680390673032,285.71
3378,3378,26/1/2021,12:8:57:700,285.21,31.65,431.82,0.5529999999999999,943.847,431.7865133006089,285.71
3379,3379,26/1/2021,12:8:57:778,284.71,31.63,442.42,0.5529999999999999,943.847,431.8930284237059,285.71
3380,3380,26/1/2021,12:8:57:888,285.21,31.69,431.82,0.5529999999999999,943.997,431.9998830521728,285.71
3381,3381,26/1/2021,12:8:57:997,284.71,31.67,438.82,0.5529999999999999,943.847,432.1070349545359,285.21
3382,3382,26/1/2021,12:8:58:106,284.71,31.65,430.82,0.5529999999999999,943.847,432.214451540612,285.21
3383,3383,26/1/2021,12:8:58:215,285.21,31.73,430.52,0.5529999999999999,943.847,432.3221064098988,285.21
3384,3384,26/1/2021,12:8:58:325,285.21,31.65,429.32,0.5529999999999999,943.847,432.42997431950585,285.21
3385,3385,26/1/2021,12:8:58:450,285.21,31.77,436.02,0.5529999999999999,943.847,432.53802732553896,285.71
3386,3386,26/1/2021,12:8:58:544,285.21,31.73,429.02,0.552,943.847,432.64623502577797,285.21
3387,3387,26/1/2021,12:8:58:700,284.71,31.75,415.02,0.5529999999999999,943.847,432.7545633090525,285.21
3388,3388,26/1/2021,12:8:58:762,285.21,31.69,438.22,0.5529999999999999,943.847,432.8629669733296,286.21
3389,3389,26/1/2021,12:8:58:872,285.21,31.67,435.72,0.5529999999999999,943.847,432.97138730045975,285.71
3390,3390,26/1/2021,12:8:58:981,284.71,31.61,443.42,0.552,943.847,433.0797625158702,285.21
3391,3391,26/1/2021,12:8:59:93,285.21,31.75,431.82,0.5529999999999999,943.847,433.18803956717085,286.61
3392,3392,26/1/2021,12:8:59:202,285.21,31.77,431.22,0.552,943.847,433.2961756701384,285.21
3393,3393,26/1/2021,12:8:59:312,285.71,31.61,430.22,0.552,943.847,433.40413157887986,285.21
3394,3394,26/1/2021,12:8:59:452,285.21,31.63,416.82,0.5529999999999999,943.847,433.5118626822297,285.21
3395,3395,26/1/2021,12:8:59:530,285.21,31.65,428.72,0.5529999999999999,943.847,433.61930981069196,285.21
3396,3396,26/1/2021,12:8:59:640,285.71,31.65,452.52,0.5529999999999999,943.847,433.72639701550247,284.71
3397,3397,26/1/2021,12:8:59:749,283.71,31.69,416.52,0.5529999999999999,943.997,433.83304233493317,284.71
3398,3398,26/1/2021,12:8:59:859,284.71,31.71,454.02,0.552,943.847,433.93916776427045,285.21
3399,3399,26/1/2021,12:8:59:968,285.21,31.75,417.12,0.5529999999999999,943.847,434.0446996173383,285.71
3400,3400,26/1/2021,12:9:0:77,285.71,31.63,448.22,0.552,943.847,434.1495665846849,284.71
3401,3401,26/1/2021,12:9:0:218,286.21,31.65,432.42,0.5529999999999999,943.847,434.2536996628615,285.21
3402,3402,26/1/2021,12:9:0:296,285.21,31.71,432.42,0.5529999999999999,943.847,434.3570338390057,284.71
3403,3403,26/1/2021,12:9:0:452,284.71,31.63,434.22,0.5529999999999999,943.847,434.4595070522628,285.21
3404,3404,26/1/2021,12:9:0:514,285.21,31.69,437.32,0.5529999999999999,943.847,434.5610567945456,284.71
3405,3405,26/1/2021,12:9:0:624,284.71,31.61,435.12,0.5529999999999999,943.847,434.6616206266529,284.21
