Unnamed: 0,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
271,271,26/1/2021,10:52:32:143,259.81,31.79,399.12,0.552,940.347,406.4673232177908,259.81
272,272,26/1/2021,10:52:32:252,259.31,31.63,402.82,0.552,940.347,406.3860839906291,259.81
273,273,26/1/2021,10:52:32:361,259.81,31.75,411.32,0.5529999999999999,940.347,406.30023213520144,259.81
274,274,26/1/2021,10:52:32:486,259.81,31.73,418.32,0.552,940.347,406.2097645550338,259.81
275,275,26/1/2021,10:52:32:580,260.31,31.63,415.02,0.552,940.347,406.1146843750959,259.81
276,276,26/1/2021,10:52:32:752,260.31,31.67,419.32,0.552,940.347,406.0150077673368,259.81
277,277,26/1/2021,10:52:32:798,260.81,31.73,409.52,0.552,940.347,405.9107663712289,259.81
278,278,26/1/2021,10:52:32:908,260.81,31.77,405.52,0.552,940.347,405.80200521481765,259.81
279,279,26/1/2021,10:52:33:17,261.21,31.73,403.72,0.552,940.347,405.6887769487125,259.81
280,280,26/1/2021,10:52:33:127,259.81,31.65,419.92,0.552,940.347,405.57113729617583,259.81
281,281,26/1/2021,10:52:33:236,260.81,31.77,404.92,0.552,940.347,405.4491464712982,259.81
282,282,26/1/2021,10:52:33:345,260.81,31.71,388.12,0.5529999999999999,940.497,405.3228702259397,259.81
283,283,26/1/2021,10:52:33:486,260.31,31.71,412.82,0.552,940.347,405.19237346811036,259.81
284,284,26/1/2021,10:52:33:564,260.31,31.77,394.52,0.552,940.347,405.05771439698714,259.81
285,285,26/1/2021,10:52:33:674,260.31,31.71,404.02,0.552,940.347,404.9189449174202,259.81
286,286,26/1/2021,10:52:33:783,260.31,31.77,421.42,0.552,940.347,404.77611345093595,259.81
287,287,26/1/2021,10:52:33:892,259.81,31.65,400.32,0.552,940.347,404.62927053050566,259.81
288,288,26/1/2021,10:52:34:2,259.31,31.63,400.32,0.552,940.347,404.4784727670432,259.81
289,289,26/1/2021,10:52:34:111,260.31,31.65,400.02,0.552,940.347,404.3237785554522,259.81
290,290,26/1/2021,10:52:34:252,260.31,31.71,403.12,0.552,940.347,404.1652421522423,259.81
291,291,26/1/2021,10:52:34:330,259.81,31.69,412.82,0.551,940.347,404.002913833742,259.81
292,292,26/1/2021,10:52:34:439,259.81,31.61,417.72,0.552,940.347,403.8368459080906,259.81
293,293,26/1/2021,10:52:34:548,259.31,31.69,401.92,0.552,940.347,403.6670999611261,259.81
294,294,26/1/2021,10:52:34:658,259.81,31.65,416.52,0.552,940.347,403.4937492519343,259.81
295,295,26/1/2021,10:52:34:771,259.81,31.63,404.92,0.552,940.497,403.31687720270907,259.81
296,296,26/1/2021,10:52:34:881,259.81,31.51,400.32,0.552,940.347,403.136575610629,259.81
297,297,26/1/2021,10:52:35:6,260.31,31.73,400.32,0.552,940.347,402.9529406260082,259.81
298,298,26/1/2021,10:52:35:100,259.81,31.59,414.72,0.552,940.347,402.76606877341726,259.81
299,299,26/1/2021,10:52:35:271,260.81,31.59,408.92,0.552,940.347,402.5760592887333,259.81
300,300,26/1/2021,10:52:35:318,260.81,31.63,408.92,0.552,940.497,402.3830199377393,259.81
301,301,26/1/2021,10:52:35:428,260.31,31.75,404.62,0.552,940.347,402.187069051036,259.81
302,302,26/1/2021,10:52:35:537,260.81,31.77,422.62,0.552,940.347,401.9883350599536,259.81
303,303,26/1/2021,10:52:35:646,260.31,31.71,398.52,0.552,940.497,401.78695833258485,259.81
304,304,26/1/2021,10:52:35:755,260.81,31.71,423.82,0.552,940.497,401.5830933352297,259.81
305,305,26/1/2021,10:52:35:865,259.81,31.67,385.72,0.552,940.497,401.3769076329312,259.81
306,306,26/1/2021,10:52:36:5,259.81,31.71,400.62,0.552,940.347,401.16857614169805,259.81
307,307,26/1/2021,10:52:36:84,260.31,31.71,409.22,0.552,940.347,400.95827357032374,259.81
308,308,26/1/2021,10:52:36:193,260.31,31.67,405.82,0.552,940.497,400.74617410218656,259.81
309,309,26/1/2021,10:52:36:302,260.31,31.75,402.22,0.552,940.497,400.5324569941298,259.81
310,310,26/1/2021,10:52:36:412,260.31,31.63,401.22,0.552,940.497,400.31730817233824,259.81
311,311,26/1/2021,10:52:36:521,260.31,31.69,400.62,0.552,940.497,400.10091760764846,259.81
312,312,26/1/2021,10:52:36:630,260.81,31.71,382.02,0.552,940.497,399.8834754081688,259.81
313,313,26/1/2021,10:52:36:755,260.31,31.67,422.02,0.552,940.347,399.66516783819617,259.81
314,314,26/1/2021,10:52:36:849,260.81,31.69,404.92,0.552,940.347,399.4461802825952,259.81
315,315,26/1/2021,10:52:37:5,260.81,31.65,399.42,0.552,940.347,399.2267061832685,259.81
316,316,26/1/2021,10:52:37:68,260.81,31.79,404.32,0.552,940.347,399.0069494201252,259.81
317,317,26/1/2021,10:52:37:177,261.21,31.71,401.52,0.552,940.347,398.78712042912287,259.81
318,318,26/1/2021,10:52:37:286,260.31,31.67,389.02,0.552,940.347,398.5674333788451,259.81
319,319,26/1/2021,10:52:37:396,260.31,31.69,400.32,0.552,940.497,398.3481025913906,259.81
320,320,26/1/2021,10:52:37:505,260.31,31.63,399.72,0.552,940.347,398.1293394070773,259.81
321,321,26/1/2021,10:52:37:615,260.31,31.65,399.12,0.552,940.347,397.9113536495131,259.81
322,322,26/1/2021,10:52:37:771,259.81,31.71,396.42,0.551,940.347,397.69435622350426,259.81
323,323,26/1/2021,10:52:37:833,259.81,31.75,418.32,0.551,940.347,397.4785609937819,259.81
324,324,26/1/2021,10:52:37:943,260.31,31.83,394.52,0.551,940.497,397.26418932640985,259.81
325,325,26/1/2021,10:52:38:52,259.81,31.67,410.72,0.5489999999999999,940.347,397.0514742882628,259.81
326,326,26/1/2021,10:52:38:161,259.81,31.77,375.32,0.5489999999999999,940.497,396.8406582783708,259.81
327,327,26/1/2021,10:52:38:271,259.31,31.71,401.22,0.5479999999999999,940.347,396.63198467652427,259.81
328,328,26/1/2021,10:52:38:380,259.31,31.73,405.22,0.5479999999999999,940.347,396.4256921342888,259.81
329,329,26/1/2021,10:52:38:505,258.31,31.69,390.92,0.5479999999999999,940.347,396.22201788509284,259.81
330,330,26/1/2021,10:52:38:599,259.31,31.79,389.62,0.5479999999999999,940.347,396.021201239667,259.81
331,331,26/1/2021,10:52:38:755,259.31,31.65,398.22,0.5479999999999999,940.347,395.8234800675202,259.81
332,332,26/1/2021,10:52:38:818,258.81,31.67,392.12,0.5479999999999999,940.497,395.6290880110002,259.81
333,333,26/1/2021,10:52:38:927,259.31,31.75,382.02,0.5489999999999999,940.347,395.43825455725073,259.81
334,334,26/1/2021,10:52:39:36,258.31,31.69,392.12,0.5489999999999999,940.347,395.2512021386457,259.81
335,335,26/1/2021,10:52:39:146,258.31,31.75,381.12,0.5489999999999999,940.347,395.0681419807842,259.81
336,336,26/1/2021,10:52:39:255,258.81,31.71,395.82,0.5489999999999999,940.347,394.88927294906716,259.81
337,337,26/1/2021,10:52:39:365,258.81,31.75,379.02,0.5489999999999999,940.347,394.7147824204477,259.81
338,338,26/1/2021,10:52:39:505,258.81,31.67,392.72,0.5489999999999999,940.497,394.54484662924585,259.81
339,339,26/1/2021,10:52:39:583,259.31,31.69,392.42,0.5489999999999999,940.347,394.3796310724851,259.81
340,340,26/1/2021,10:52:39:693,258.81,31.69,387.82,0.5489999999999999,940.347,394.2192930245796,259.81
341,341,26/1/2021,10:52:39:802,258.31,31.73,381.42,0.5489999999999999,940.347,394.0639828639611,259.81
342,342,26/1/2021,10:52:39:911,258.31,31.67,377.42,0.5489999999999999,940.347,393.9138400923253,259.81
343,343,26/1/2021,10:52:40:20,259.31,31.77,376.82,0.5489999999999999,940.497,393.7689866065267,259.81
344,344,26/1/2021,10:52:40:130,258.31,31.59,377.12,0.5489999999999999,940.497,393.62952160653236,259.81
345,345,26/1/2021,10:52:40:255,258.81,31.69,414.12,0.5489999999999999,940.347,393.495522966893,259.81
346,346,26/1/2021,10:52:40:349,258.31,31.71,401.52,0.5489999999999999,940.347,393.36705980475205,259.81
347,347,26/1/2021,10:52:40:520,258.31,31.73,391.52,0.55,940.347,393.24420800609397,259.81
348,348,26/1/2021,10:52:40:567,258.81,31.67,400.32,0.55,940.347,393.1270543405597,259.81
349,349,26/1/2021,10:52:40:677,258.31,31.88,396.12,0.55,940.347,393.01569264136566,259.81
350,350,26/1/2021,10:52:40:786,258.31,31.65,377.12,0.55,940.347,392.91022061903465,259.81
351,351,26/1/2021,10:52:40:895,258.31,31.63,396.42,0.55,940.497,392.81073467295363,259.81
352,352,26/1/2021,10:52:41:4,258.81,31.71,379.32,0.55,940.347,392.71732420276663,259.81
353,353,26/1/2021,10:52:41:114,258.31,31.69,380.82,0.55,940.497,392.6300688016397,259.81
354,354,26/1/2021,10:52:41:254,258.81,31.69,397.02,0.55,940.347,392.5490363000672,259.81
355,355,26/1/2021,10:52:41:333,258.31,31.71,399.72,0.55,940.347,392.4742854863137,259.81
356,356,26/1/2021,10:52:41:442,258.31,31.77,381.42,0.55,940.347,392.40587365454667,259.81
357,357,26/1/2021,10:52:41:551,258.31,31.69,404.92,0.55,940.347,392.3438598165464,259.81
358,358,26/1/2021,10:52:41:661,258.81,31.69,395.42,0.55,940.347,392.2883049656785,259.81
359,359,26/1/2021,10:52:41:770,258.31,31.65,418.92,0.55,940.347,392.2392774611551,259.81
360,360,26/1/2021,10:52:41:880,258.31,31.65,380.82,0.55,940.347,392.1968601597496,259.81
361,361,26/1/2021,10:52:42:4,258.31,31.69,381.42,0.55,940.347,392.16114809964216,259.81
362,362,26/1/2021,10:52:42:98,258.31,31.65,381.12,0.55,940.347,392.13223514909765,259.81
363,363,26/1/2021,10:52:42:254,258.31,31.73,397.02,0.55,940.347,392.11020361150713,259.81
364,364,26/1/2021,10:52:42:317,258.31,31.61,381.12,0.55,940.347,392.09512523266886,259.81
365,365,26/1/2021,10:52:42:426,258.31,31.47,378.02,0.5489999999999999,940.347,392.087063888768,259.81
366,366,26/1/2021,10:52:42:535,258.81,31.63,397.02,0.5489999999999999,940.347,392.0860732000235,259.81
367,367,26/1/2021,10:52:42:645,258.31,31.53,393.62,0.5489999999999999,940.347,392.092197138021,259.81
368,368,26/1/2021,10:52:42:754,258.31,31.67,396.72,0.55,940.347,392.1054771316535,259.81
369,369,26/1/2021,10:52:42:864,258.31,31.71,399.72,0.55,940.347,392.1259584726457,259.81
370,370,26/1/2021,10:52:43:4,258.31,31.71,382.62,0.55,940.497,392.15369208101265,259.81
371,371,26/1/2021,10:52:43:83,258.31,31.69,386.32,0.55,940.497,392.188730912376,259.81
372,372,26/1/2021,10:52:43:192,258.31,31.67,379.02,0.55,940.6469999999999,392.23112235804916,259.81
373,373,26/1/2021,10:52:43:301,259.31,31.63,378.02,0.55,940.6469999999999,392.2809012576152,259.81
374,374,26/1/2021,10:52:43:411,258.31,31.71,378.72,0.551,940.947,392.338085167786,259.81
375,375,26/1/2021,10:52:43:520,258.31,31.67,379.92,0.551,941.097,392.4026716890972,259.81
376,376,26/1/2021,10:52:43:630,260.81,31.65,403.72,0.551,941.097,392.47464041067116,259.81
377,377,26/1/2021,10:52:43:755,258.31,31.67,397.92,0.551,941.097,392.55396210888665,259.81
378,378,26/1/2021,10:52:43:848,259.31,31.67,415.02,0.551,941.247,392.6406120728749,259.81
379,379,26/1/2021,10:52:44:20,258.31,31.61,388.72,0.551,941.3969999999999,392.7345797816336,259.81
380,380,26/1/2021,10:52:44:67,258.81,31.59,407.72,0.551,941.3969999999999,392.83587037912,259.81
381,381,26/1/2021,10:52:44:177,258.81,31.65,380.52,0.552,941.597,392.94450014859336,259.81
382,382,26/1/2021,10:52:44:286,258.81,31.63,379.92,0.552,941.597,393.06048847088067,259.81
383,383,26/1/2021,10:52:44:395,258.81,31.65,381.72,0.552,941.747,393.1838468806258,259.81
384,384,26/1/2021,10:52:44:504,258.31,31.59,396.72,0.551,941.8969999999999,393.3145721643765,259.81
385,385,26/1/2021,10:52:44:614,258.31,31.67,382.02,0.551,941.8969999999999,393.4526486776916,259.81
386,386,26/1/2021,10:52:44:754,258.31,31.61,398.22,0.551,942.047,393.5980532491678,259.81
387,387,26/1/2021,10:52:44:833,258.31,31.71,417.12,0.551,942.197,393.75076038512566,259.81
388,388,26/1/2021,10:52:44:942,258.81,31.65,401.22,0.551,942.197,393.91075273489326,259.81
389,389,26/1/2021,10:52:45:51,258.81,31.73,400.02,0.551,942.347,394.0780301846133,259.81
390,390,26/1/2021,10:52:45:161,258.81,31.59,383.22,0.551,942.497,394.25260723464476,259.81
391,391,26/1/2021,10:52:45:270,258.81,31.67,419.92,0.551,942.6469999999999,394.4345049620054,259.81
392,392,26/1/2021,10:52:45:379,258.81,31.65,382.92,0.551,942.797,394.6237496511159,259.81
393,393,26/1/2021,10:52:45:504,257.81,31.63,395.12,0.552,942.947,394.820374030416,259.81
394,394,26/1/2021,10:52:45:598,259.31,31.69,386.32,0.552,942.947,395.0244120736097,259.81
395,395,26/1/2021,10:52:45:754,258.81,31.69,398.52,0.552,943.247,395.2358929300373,259.81
396,396,26/1/2021,10:52:45:817,258.31,31.69,392.72,0.552,943.097,395.45484080518037,259.81
397,397,26/1/2021,10:52:45:926,258.81,31.65,396.42,0.552,943.247,395.68127754133485,259.81
398,398,26/1/2021,10:52:46:36,258.81,31.61,381.12,0.552,943.3969999999999,395.9152227306663,259.81
399,399,26/1/2021,10:52:46:145,259.81,31.61,404.62,0.552,943.3969999999999,396.1566908693409,259.81
400,400,26/1/2021,10:52:46:255,259.81,31.59,381.72,0.552,943.547,396.4056898985372,259.81
401,401,26/1/2021,10:52:46:364,259.31,31.71,403.72,0.552,943.697,396.6622221526312,259.81
402,402,26/1/2021,10:52:46:504,258.81,31.73,388.72,0.552,943.697,396.92628533379656,259.81
403,403,26/1/2021,10:52:46:583,258.81,31.61,391.22,0.552,943.847,397.19787272886816,259.81
404,404,26/1/2021,10:52:46:692,258.31,31.59,394.22,0.552,943.847,397.4769716859482,259.81
405,405,26/1/2021,10:52:46:801,259.31,31.63,397.92,0.552,943.997,397.7635625142227,259.81
406,406,26/1/2021,10:52:46:911,258.81,31.63,400.62,0.552,944.1469999999999,398.05762094356277,259.81
407,407,26/1/2021,10:52:47:20,259.31,31.71,402.22,0.552,944.1469999999999,398.35912233002887,259.81
408,408,26/1/2021,10:52:47:129,258.31,31.71,402.22,0.5529999999999999,944.297,398.6680450281597,259.81
409,409,26/1/2021,10:52:47:254,259.31,31.61,381.72,0.5529999999999999,944.497,398.98437027534965,259.81
410,410,26/1/2021,10:52:47:348,258.31,31.63,411.32,0.5529999999999999,944.497,399.3080776341562,259.81
411,411,26/1/2021,10:52:47:520,258.81,31.67,393.02,0.5539999999999999,944.497,399.63914250185655,259.81
412,412,26/1/2021,10:52:47:567,258.81,31.63,415.32,0.5529999999999999,944.497,399.9775398441584,259.81
413,413,26/1/2021,10:52:47:676,258.81,31.69,381.72,0.5539999999999999,944.6469999999999,400.3232478233173,259.81
414,414,26/1/2021,10:52:47:785,259.31,31.65,403.12,0.5539999999999999,944.6469999999999,400.6762451326185,259.81
415,415,26/1/2021,10:52:47:895,259.31,31.65,385.42,0.5539999999999999,944.497,401.0365045408294,259.81
416,416,26/1/2021,10:52:48:4,259.31,31.71,404.32,0.5539999999999999,944.497,401.40398899534483,259.81
417,417,26/1/2021,10:52:48:114,259.31,31.65,404.62,0.5539999999999999,944.497,401.7786531277449,259.81
418,418,26/1/2021,10:52:48:270,258.81,31.67,385.42,0.5539999999999999,944.497,402.16044704416623,259.81
419,419,26/1/2021,10:52:48:332,259.81,31.65,391.52,0.5529999999999999,944.497,402.54931471978205,259.81
420,420,26/1/2021,10:52:48:442,259.81,31.61,423.82,0.5529999999999999,944.497,402.9451897939109,259.81
421,421,26/1/2021,10:52:48:551,260.31,31.65,399.12,0.5529999999999999,944.497,403.34800108530607,259.81
422,422,26/1/2021,10:52:48:661,258.81,31.63,404.92,0.5529999999999999,944.497,403.757682008095,259.81
423,423,26/1/2021,10:52:48:770,259.31,31.61,405.82,0.5529999999999999,944.297,404.1741710210578,259.81
424,424,26/1/2021,10:52:48:879,259.31,31.45,404.62,0.5529999999999999,944.297,404.5974082403039,259.81
425,425,26/1/2021,10:52:49:4,259.81,31.65,404.32,0.5529999999999999,944.297,405.0273346963866,259.81
426,426,26/1/2021,10:52:49:98,259.31,31.65,390.62,0.5529999999999999,944.297,405.46389049476164,259.81
427,427,26/1/2021,10:52:49:270,259.81,31.67,382.32,0.5529999999999999,944.297,405.90700766611985,259.81
428,428,26/1/2021,10:52:49:317,259.81,31.63,405.52,0.5529999999999999,944.1469999999999,406.3566005692649,259.81
429,429,26/1/2021,10:52:49:426,259.31,31.59,400.62,0.5529999999999999,944.1469999999999,406.8125636153016,259.81
430,430,26/1/2021,10:52:49:535,258.81,31.67,382.92,0.5529999999999999,944.1469999999999,407.2747757842088,259.81
431,431,26/1/2021,10:52:49:645,259.31,31.65,420.22,0.552,943.997,407.7431019763469,259.81
432,432,26/1/2021,10:52:49:770,259.81,31.67,386.02,0.5529999999999999,944.1469999999999,408.2173934853691,259.81
433,433,26/1/2021,10:52:49:864,259.31,31.67,420.82,0.552,943.997,408.69749164568566,259.81
434,434,26/1/2021,10:52:50:4,260.31,31.67,405.52,0.552,943.997,409.1832318582644,259.81
435,435,26/1/2021,10:52:50:82,260.31,31.67,405.52,0.5529999999999999,943.847,409.67444740926385,259.81
436,436,26/1/2021,10:52:50:192,260.31,31.67,406.72,0.5529999999999999,943.847,410.1709700963492,259.81
437,437,26/1/2021,10:52:50:301,260.31,31.67,407.32,0.5529999999999999,943.847,410.672627502341,259.81
438,438,26/1/2021,10:52:50:410,260.31,31.63,409.82,0.5529999999999999,943.847,411.1792419424874,259.81
439,439,26/1/2021,10:52:50:519,260.31,31.61,404.92,0.5529999999999999,943.847,411.6906309817028,259.81
440,440,26/1/2021,10:52:50:629,260.81,31.59,405.22,0.552,943.697,412.20660660277997,259.81
441,441,26/1/2021,10:52:50:769,260.31,31.65,390.92,0.552,943.697,412.72697141978784,259.81
442,442,26/1/2021,10:52:50:848,260.31,31.63,401.92,0.552,943.697,413.2515120880992,259.81
443,443,26/1/2021,10:52:51:4,260.81,31.65,397.32,0.552,943.697,413.7799937848071,259.81
444,444,26/1/2021,10:52:51:66,260.81,31.65,402.22,0.552,943.547,414.312159000322,259.81
445,445,26/1/2021,10:52:51:176,260.31,31.73,404.02,0.552,943.697,414.84772895986885,259.81
446,446,26/1/2021,10:52:51:285,260.81,31.61,413.12,0.552,943.547,415.3864064376513,259.81
447,447,26/1/2021,10:52:51:395,260.81,32.0,419.92,0.551,943.547,415.92788146624787,259.81
448,448,26/1/2021,10:52:51:504,261.21,31.59,424.42,0.551,943.547,416.4718398188696,259.81
449,449,26/1/2021,10:52:51:613,261.21,31.55,426.32,0.551,943.547,417.0179715346277,259.81
450,450,26/1/2021,10:52:51:753,261.21,31.71,404.02,0.552,943.3969999999999,417.5659746879825,259.81
451,451,26/1/2021,10:52:51:832,262.21,31.65,391.22,0.552,943.547,418.11554834702736,259.81
452,452,26/1/2021,10:52:51:941,261.21,31.69,408.92,0.552,943.3969999999999,418.66637708293104,259.81
453,453,26/1/2021,10:52:52:51,262.21,31.63,400.02,0.552,943.547,419.21812048416,259.81
454,454,26/1/2021,10:52:52:160,263.21,31.69,428.72,0.552,943.3969999999999,419.77041476154847,259.81
455,455,26/1/2021,10:52:52:269,263.21,31.65,407.02,0.552,943.3969999999999,420.3228811447137,259.81
456,456,26/1/2021,10:52:52:379,263.21,31.63,431.82,0.551,943.247,420.8751337674869,259.81
457,457,26/1/2021,10:52:52:503,264.21,31.65,413.82,0.551,943.247,421.42678420869714,259.81
458,458,26/1/2021,10:52:52:597,263.71,31.65,415.02,0.551,943.247,421.9774425377248,259.81
459,459,26/1/2021,10:52:52:753,263.71,31.69,416.22,0.551,943.247,422.5267141663043,259.81
460,460,26/1/2021,10:52:52:816,264.21,31.67,411.62,0.551,943.247,423.07419525637016,259.81
461,461,26/1/2021,10:52:52:925,265.21,31.59,415.62,0.551,943.247,423.6194699628109,259.81
462,462,26/1/2021,10:52:53:35,266.11,31.63,416.82,0.551,943.247,424.1621091905277,259.81
463,463,26/1/2021,10:52:53:144,265.61,31.59,434.52,0.551,943.097,424.7016725386283,259.81
464,464,26/1/2021,10:52:53:253,266.61,31.65,414.72,0.551,943.097,425.23771405592925,259.81
465,465,26/1/2021,10:52:53:363,266.11,31.73,423.22,0.551,943.097,425.7697856109114,259.81
466,466,26/1/2021,10:52:53:503,267.61,31.69,422.92,0.551,943.097,426.2974348441685,259.81
467,467,26/1/2021,10:52:53:581,269.11,31.71,424.42,0.551,942.947,426.8202034008351,259.81
468,468,26/1/2021,10:52:53:691,268.11,31.59,426.02,0.551,942.947,427.3376280228322,259.81
469,469,26/1/2021,10:52:53:800,268.11,31.61,430.22,0.551,942.947,427.8492423003668,259.81
470,470,26/1/2021,10:52:53:910,269.11,31.63,438.52,0.551,942.947,428.35457970691664,259.81
471,471,26/1/2021,10:52:54:19,269.51,31.61,444.62,0.551,942.947,428.8531796661788,259.81
472,472,26/1/2021,10:52:54:128,270.51,31.61,447.62,0.552,942.947,429.3445958203086,259.81
473,473,26/1/2021,10:52:54:253,271.01,31.69,429.32,0.552,942.947,429.8284016724959,259.81
474,474,26/1/2021,10:52:54:347,271.01,31.65,426.02,0.552,942.947,430.3041874070272,259.81
475,475,26/1/2021,10:52:54:503,272.01,31.67,446.72,0.552,942.797,430.7715512035334,259.81
476,476,26/1/2021,10:52:54:566,273.01,31.59,428.42,0.552,942.797,431.2300961090032,259.81
477,477,26/1/2021,10:52:54:675,272.01,31.67,432.72,0.552,942.797,431.67943158011076,259.81
478,478,26/1/2021,10:52:54:784,274.41,31.67,451.32,0.551,942.6469999999999,432.1191733099884,259.81
479,479,26/1/2021,10:52:54:894,273.91,31.67,453.12,0.551,942.6469999999999,432.54894722578894,259.81
480,480,26/1/2021,10:52:55:3,274.41,31.71,421.72,0.551,942.6469999999999,432.9683969774012,259.81
481,481,26/1/2021,10:52:55:113,274.91,31.71,435.72,0.551,942.6469999999999,433.3771812001922,259.81
482,482,26/1/2021,10:52:55:269,275.41,31.65,434.52,0.551,942.6469999999999,433.7749626968875,259.81
483,483,26/1/2021,10:52:55:332,275.41,31.71,431.22,0.551,942.6469999999999,434.16140329458665,259.81
484,484,26/1/2021,10:52:55:441,278.81,31.65,434.52,0.551,942.497,434.53616395229454,259.81
485,485,26/1/2021,10:52:55:551,276.91,31.63,428.72,0.551,942.6469999999999,434.8989038747196,259.81
486,486,26/1/2021,10:52:55:660,277.41,31.69,454.42,0.551,942.497,435.24928069239405,259.81
487,487,26/1/2021,10:52:55:770,277.81,31.69,427.52,0.551,942.497,435.58695473181405,259.81
